relative_path,name,extension,size_bytes,sha256,mtime_utc,copy_suffix,duplicate_of
Machinery_Article/Ders Notları/ch06-Sac PSV.pdf,ch06-Sac PSV.pdf,.pdf,1440210,11f94591d1ec7871400bfe2cf272b4165f04f6a5e7f0bd29f00d54941195d487,2026-07-24T14:31:46+00:00,False,
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf,ch21-Talas Kaldirmanin Teorisi (1).pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-24T14:29:52+00:00,True,
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (2).pdf,ch21-Talas Kaldirmanin Teorisi (2).pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-24T14:30:03+00:00,True,Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (3).pdf,ch21-Talas Kaldirmanin Teorisi (3).pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-24T14:33:27+00:00,True,Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (4).pdf,ch21-Talas Kaldirmanin Teorisi (4).pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-24T15:26:28+00:00,True,Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (5).pdf,ch21-Talas Kaldirmanin Teorisi (5).pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-25T09:17:19+00:00,True,Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf
Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi.pdf,ch21-Talas Kaldirmanin Teorisi.pdf,.pdf,5728055,c156ef68f64eff5f308f0c60c0e3129bd7543debf1bde0d35bcbef72cf2a5ea6,2026-07-24T14:29:40+00:00,False,Machinery_Article/Ders Notları/ch21-Talas Kaldirmanin Teorisi (1).pdf
Machinery_Article/Ders Notları/ch22-Talasli Imalat Yontemleri.pdf,ch22-Talasli Imalat Yontemleri.pdf,.pdf,16369718,025ea0618b426d18e9880f8988d560a31b3bcf3a7387a04494abb8e17c36a6f7,2026-07-24T14:21:10+00:00,False,
Machinery_Article/Ders Notları/ch23-Takim Teknolojisi (1).pdf,ch23-Takim Teknolojisi (1).pdf,.pdf,4230729,1c1872a3e88010c03ddf49e7d3c6aae178f9f5e77c8dda27cb60b61f5a2d3f34,2026-07-25T09:27:20+00:00,True,
Machinery_Article/Ders Notları/ch23-Takim Teknolojisi.pdf,ch23-Takim Teknolojisi.pdf,.pdf,4230729,1c1872a3e88010c03ddf49e7d3c6aae178f9f5e77c8dda27cb60b61f5a2d3f34,2026-07-24T14:32:55+00:00,False,Machinery_Article/Ders Notları/ch23-Takim Teknolojisi (1).pdf
Machinery_Article/Ders Notları/Ch24 Talasli Islemede Ekonomi ve Tasarim ilkeleri.pdf,Ch24 Talasli Islemede Ekonomi ve Tasarim ilkeleri.pdf,.pdf,2124764,5a0e478e24cffd60ce45ae3676b9634f6629c1cd4f942c34bf8e99f01d601ce6,2026-07-24T14:30:20+00:00,False,
Machinery_Article/Ders Notları/eminerdin@hititedutr110520185B2N4W5Y (1).pdf,eminerdin@hititedutr110520185B2N4W5Y (1).pdf,.pdf,5715625,3fa50000bb64fa04797eec22f65b768ada7dbce7447604b14893c39e5a3a7134,2026-07-25T09:21:30+00:00,True,
Machinery_Article/Ders Notları/eminerdin@hititedutr110520185B2N4W5Y.pdf,eminerdin@hititedutr110520185B2N4W5Y.pdf,.pdf,5715625,3fa50000bb64fa04797eec22f65b768ada7dbce7447604b14893c39e5a3a7134,2026-07-24T14:21:50+00:00,False,Machinery_Article/Ders Notları/eminerdin@hititedutr110520185B2N4W5Y (1).pdf
Machinery_Article/Ders Notları/file_17314351121Fr90.pdf,file_17314351121Fr90.pdf,.pdf,32457321,a041a94221ce87e61937984c33d5febeba357e3d457bdc91f0df895b88974d01,2026-07-24T14:55:56+00:00,False,
Machinery_Article/Ders Notları/foy (1).pdf,foy (1).pdf,.pdf,372268,dc1939eb194b3ebd2bdc68a50c78d9485ffaaf8876573b3e0e8e2f479d852a71,2026-07-24T15:34:48+00:00,True,
Machinery_Article/Ders Notları/foy (2).pdf,foy (2).pdf,.pdf,372268,dc1939eb194b3ebd2bdc68a50c78d9485ffaaf8876573b3e0e8e2f479d852a71,2026-07-24T15:42:16+00:00,True,Machinery_Article/Ders Notları/foy (1).pdf
Machinery_Article/Ders Notları/foy.pdf,foy.pdf,.pdf,372268,dc1939eb194b3ebd2bdc68a50c78d9485ffaaf8876573b3e0e8e2f479d852a71,2026-07-24T15:34:01+00:00,False,Machinery_Article/Ders Notları/foy (1).pdf
Machinery_Article/Ders Notları/FREZELEME VE FREZELER.pdf,FREZELEME VE FREZELER.pdf,.pdf,410133,6f5cfd8da5d46dc5b81e53b4dd2e144fde5fee9a36ee6458b79cbfa2ed86908c,2026-07-24T15:41:25+00:00,False,
Machinery_Article/Ders Notları/İNCE TALAŞ KALDIRMA HONLAMA.pdf,İNCE TALAŞ KALDIRMA HONLAMA.pdf,.pdf,461088,e2159c429f10b606f009eed765b4bb93015ee83e1fd88d2b3f9d3d0968fc6d61,2026-07-24T15:42:33+00:00,False,
Machinery_Article/Ders Notları/İNCE TALAŞ KALDIRMA-TAŞLAMA.pdf,İNCE TALAŞ KALDIRMA-TAŞLAMA.pdf,.pdf,408853,bf9a0425601f37b570387dee07c154b0142115dfdf20971523834062a3827bdf,2026-07-24T15:42:24+00:00,False,
Machinery_Article/Ders Notları/İNCE TALAŞ KALDIRMA.pdf,İNCE TALAŞ KALDIRMA.pdf,.pdf,408853,bf9a0425601f37b570387dee07c154b0142115dfdf20971523834062a3827bdf,2026-07-24T15:41:51+00:00,False,Machinery_Article/Ders Notları/İNCE TALAŞ KALDIRMA-TAŞLAMA.pdf
Machinery_Article/Ders Notları/KESME VE KESKİLER.pdf,KESME VE KESKİLER.pdf,.pdf,444205,6f3bab682d86805e7141cdcfc9300ced7e6a306f8f57f9d72f5e58a0f08f3ac3,2026-07-24T15:43:24+00:00,False,
Machinery_Article/Ders Notları/Kinematics of Machinery Digital Notes.pdf,Kinematics of Machinery Digital Notes.pdf,.pdf,18138623,d581b92ce6f0578a720513f8017a18e265faa82f8861245290abfa7adce38c4f,2026-07-24T15:19:53+00:00,False,
Machinery_Article/Ders Notları/KLAVUZ VE PAFTA TAKIMLARI.pdf,KLAVUZ VE PAFTA TAKIMLARI.pdf,.pdf,431599,6fcfc23ac2dbcc5c3d53e42a21c4f94185a847bad911bbc68919cf8d2f248589,2026-07-24T15:41:09+00:00,False,
"Machinery_Article/Ders Notları/Machinery's handbook pocket companion _ a reference book for the mechanical engineer, designer, manufacturing engineer, draftsman, toolmaker, and machinist.pdf","Machinery's handbook pocket companion _ a reference book for the mechanical engineer, designer, manufacturing engineer, draftsman, toolmaker, and machinist.pdf",.pdf,8959697,93885e415a5290d2d5d1ec29960474a4d2eb195247a44439880cc59a39b67515,2026-07-24T14:47:03+00:00,False,
Machinery_Article/Ders Notları/Machinery_s_Handbook_29th_Edition-1.pdf,Machinery_s_Handbook_29th_Edition-1.pdf,.pdf,26025361,83859b291b335be07c2aa22e40b52ffececc6b0024191fff8c723ca8af87c42c,2026-07-24T14:43:56+00:00,False,
Machinery_Article/Ders Notları/MachinerysHandbkOBERG.pdf,MachinerysHandbkOBERG.pdf,.pdf,45887755,ec63ee5c4cbd0ce01a92f814ad873962fea5eb7eb7748ff388cf46ab72a9353b,2026-07-24T14:49:08+00:00,False,
Machinery_Article/Ders Notları/mak448talasli-imalat (1).pdf,mak448talasli-imalat (1).pdf,.pdf,5018566,89cfa6fbde41922b7c3081ce364577ad3e3a1203a7bb08eb4249ee9b06199562,2026-07-25T09:19:07+00:00,True,
Machinery_Article/Ders Notları/mak448talasli-imalat (2).pdf,mak448talasli-imalat (2).pdf,.pdf,5018566,89cfa6fbde41922b7c3081ce364577ad3e3a1203a7bb08eb4249ee9b06199562,2026-07-25T09:21:43+00:00,True,Machinery_Article/Ders Notları/mak448talasli-imalat (1).pdf
Machinery_Article/Ders Notları/mak448talasli-imalat.pdf,mak448talasli-imalat.pdf,.pdf,5018566,89cfa6fbde41922b7c3081ce364577ad3e3a1203a7bb08eb4249ee9b06199562,2026-07-24T15:24:04+00:00,False,Machinery_Article/Ders Notları/mak448talasli-imalat (1).pdf
Machinery_Article/Ders Notları/Mechanical Movements 507.pdf,Mechanical Movements 507.pdf,.pdf,18508822,0ab1dc71c27ac5d0a147415fea4a7b8ce5bd574c5c8983bf5ea7aed14c6f78aa,2026-07-24T14:54:28+00:00,False,
Machinery_Article/Ders Notları/MEKANİK ATÖLYELERDE KULLANILAN ÖLÇÜ ALETLERİ VE DİĞER YARDIMCI ALETLER.pdf,MEKANİK ATÖLYELERDE KULLANILAN ÖLÇÜ ALETLERİ VE DİĞER YARDIMCI ALETLER.pdf,.pdf,925067,0a87156d5b6a1f7044829fee49a78591a58b1f6dbbbe74dc6b74fce5d31dd597,2026-07-24T15:43:50+00:00,False,
Machinery_Article/Ders Notları/Metal Machining - Theory and Applications (2000).pdf,Metal Machining - Theory and Applications (2000).pdf,.pdf,2970444,2c31643b3d552429eaa7b3412f7e631354a81b719bb7f98e53795a19a837526a,2026-07-24T14:54:13+00:00,True,
Machinery_Article/Ders Notları/MTT2025GOİY1108.pdf,MTT2025GOİY1108.pdf,.pdf,32815246,2931109b766d310348c6e2a7fffd2edaf7b3a98818b7a970dd41168a38eaeb88,2026-07-24T14:38:42+00:00,False,
Machinery_Article/Ders Notları/MTT2025Tİİ0902.pdf,MTT2025Tİİ0902.pdf,.pdf,13890307,e5dbd5d669dd9bba38131b40861f368e0301b8feeb2c5c7d5e071acc799565a1,2026-07-24T14:25:10+00:00,False,
"Machinery_Article/Ders Notları/Principles & Practice of Automatic Process Control (2nd Ed, 1997).pdf","Principles & Practice of Automatic Process Control (2nd Ed, 1997).pdf",.pdf,18850319,d3393abbad879b5ec8a4bd832095fd0765470edd50d85a9b4943f83bfc2c8e3f,2026-07-24T14:55:15+00:00,False,
Machinery_Article/Ders Notları/Taslama ve Ileri Isleme Yont.pdf,Taslama ve Ileri Isleme Yont.pdf,.pdf,6238995,9073f15841aa3cd4fe382539e00635c1d5671c3ca9c6600e335961093be2cc19,2026-07-24T14:33:52+00:00,False,
Machinery_Article/Ders Notları/Temel Tornalama 1.pdf,Temel Tornalama 1.pdf,.pdf,3747837,3b2339772a6e6b2ad82feb681340673627b76acf508ecf1deea48d3a85ce8fb5,2026-07-24T15:33:46+00:00,False,
Machinery_Article/Ders Notları/temel-tornalama-ic59flemleri-i1.pdf,temel-tornalama-ic59flemleri-i1.pdf,.pdf,6721881,cbd513319fa1d67718137493dc1255a8b93efaa4c4d352456af9125fdbc38dff,2026-07-24T15:34:33+00:00,False,
Machinery_Article/Ders Notları/TORNA TEZGÂHI VE TORNA İŞLERİ.pdf,TORNA TEZGÂHI VE TORNA İŞLERİ.pdf,.pdf,1186876,cbc4027cae15f14b875481e03d97dec89dfe9bd420839b21e510b3ec845348ef,2026-07-24T15:42:58+00:00,False,
Machinery_Article/Design & modeling a novel Atomic Force Microscope (AFM) for detect roughness in turning machining[#564278]-713700.docx,Design & modeling a novel Atomic Force Microscope (AFM) for detect roughness in turning machining[#564278]-713700.docx,.docx,910681,92a6c4c15db93549c85b8eacba7c00e0b3af654af621c1ae844957fef70f1a42,2026-07-12T18:13:58+00:00,False,
Machinery_Article/Designing a special cutting tool for high performance machining of CuZn40Pb2 brass alloy[#1062241]-2209608.pdf,Designing a special cutting tool for high performance machining of CuZn40Pb2 brass alloy[#1062241]-2209608.pdf,.pdf,1081044,ceaffc86a7a254a5a391f4056a3a8b3b3727e4a16563a93164469da94055ac95,2026-07-12T18:12:44+00:00,False,
Machinery_Article/Determination of Machining Parameters Affecting Surface Roughness of MDF Using the Taguchi and RSM Methods[#527794]-787997.pdf,Determination of Machining Parameters Affecting Surface Roughness of MDF Using the Taguchi and RSM Methods[#527794]-787997.pdf,.pdf,2646485,3c7f4973aaa886d8af79410813b3cfdbc7d1542ab9c92e702de05c460d2b1a39,2026-07-12T16:46:50+00:00,False,
Machinery_Article/DETERMINATION OF OPTIMUM CUTTING PARAMETERS ON FREE FORM SURFACES IN TERMS OF FORM ERRORS AND MACHINING TIMES[#1013481]-2041461.pdf,DETERMINATION OF OPTIMUM CUTTING PARAMETERS ON FREE FORM SURFACES IN TERMS OF FORM ERRORS AND MACHINING TIMES[#1013481]-2041461.pdf,.pdf,565554,a6bd451dfe004e28a4e28a114c35f52d3254b330f5fecc67a982074e233493d1,2026-07-12T18:14:40+00:00,False,
Machinery_Article/Development and Testing of a Cutting Force Dynamometer for Milling[#367001]-384430.pdf,Development and Testing of a Cutting Force Dynamometer for Milling[#367001]-384430.pdf,.pdf,213643,ffb5a534a0e647877bfa928e03b18e349724a9f072865fe2c4713aca95388495,2026-07-12T16:51:46+00:00,False,
Machinery_Article/Döner Tüp Takım Kullanarak Elektrokimyasal Delme Yönteminin Deneysel İncelenmesi Ve Geliştirilmesi[#89158]-76340.pdf,Döner Tüp Takım Kullanarak Elektrokimyasal Delme Yönteminin Deneysel İncelenmesi Ve Geliştirilmesi[#89158]-76340.pdf,.pdf,846821,958e424cb3344beb96ea6cf1832dbb4e547b6c73f4b7c43037c59f04d6b86cab,2026-07-11T18:20:22+00:00,False,
Machinery_Article/Editorial-Board_2025_Wear.pdf,Editorial-Board_2025_Wear.pdf,.pdf,90632,ab9dcf11dc5f7c02a60faf2f12266e3627e715004474de4ca39b64e2ba8ba67b,2026-07-25T06:39:28+00:00,False,
Machinery_Article/Effect of Edge Trimming Parameters on Surface Quality of Carbon Fiber Reinforced Polymer Composites[#516977]-632951.pdf,Effect of Edge Trimming Parameters on Surface Quality of Carbon Fiber Reinforced Polymer Composites[#516977]-632951.pdf,.pdf,765616,fed0937edbd1b90e28037fb1f33d6b8c1beaf03e351cb65e23a6d96ed861dd5f,2026-07-12T17:09:24+00:00,False,
Machinery_Article/EFFECT OF POWDER MIXED DIELECTRIC ON MACHINING PERFORMANCE IN ELECTRIC DISCHARGE MACHINING (EDM)[#97167]-83344.pdf,EFFECT OF POWDER MIXED DIELECTRIC ON MACHINING PERFORMANCE IN ELECTRIC DISCHARGE MACHINING (EDM)[#97167]-83344.pdf,.pdf,1149004,b75f162a81a4651c0391a9481b661e43637bc8e1fb29e65b523b98dd2efa6c60,2026-07-12T17:22:14+00:00,False,
Machinery_Article/Effect of Process Parameters on Surface Quality for Wire Saw Cutting of Alumina Ceramic[#96909]-83130 (1).pdf,Effect of Process Parameters on Surface Quality for Wire Saw Cutting of Alumina Ceramic[#96909]-83130 (1).pdf,.pdf,761810,47b958c9e6af8dc57e1146619a8a3ec56a5af7b5f80c6491b6a657f59e1a9dc6,2026-07-12T18:03:50+00:00,True,
Machinery_Article/Effect of Process Parameters on Surface Quality for Wire Saw Cutting of Alumina Ceramic[#96909]-83130.pdf,Effect of Process Parameters on Surface Quality for Wire Saw Cutting of Alumina Ceramic[#96909]-83130.pdf,.pdf,761810,47b958c9e6af8dc57e1146619a8a3ec56a5af7b5f80c6491b6a657f59e1a9dc6,2026-07-12T18:03:43+00:00,False,Machinery_Article/Effect of Process Parameters on Surface Quality for Wire Saw Cutting of Alumina Ceramic[#96909]-83130 (1).pdf
Machinery_Article/Effect on the Mechanical Properties of Sintering Process of Aluminium Alloys[#651528]-914969 (1).pdf,Effect on the Mechanical Properties of Sintering Process of Aluminium Alloys[#651528]-914969 (1).pdf,.pdf,255806,1f1c5eb6c1c4b30441739449363902fc733cf50ec149c6d7d6b089dfc7d6932c,2026-07-12T17:10:42+00:00,True,
Machinery_Article/Effect on the Mechanical Properties of Sintering Process of Aluminium Alloys[#651528]-914969.pdf,Effect on the Mechanical Properties of Sintering Process of Aluminium Alloys[#651528]-914969.pdf,.pdf,255806,1f1c5eb6c1c4b30441739449363902fc733cf50ec149c6d7d6b089dfc7d6932c,2026-07-12T17:10:25+00:00,False,Machinery_Article/Effect on the Mechanical Properties of Sintering Process of Aluminium Alloys[#651528]-914969 (1).pdf
Machinery_Article/Effects-of-machining-parameters--coolant-oil-composition--and-coating_2025_W.pdf,Effects-of-machining-parameters--coolant-oil-composition--and-coating_2025_W.pdf,.pdf,6337105,4488859f02778feaea9048939e7c8315659ddd6ca20038a0e749995238149de1,2026-07-25T06:38:58+00:00,False,
Machinery_Article/Eklemeli İmalat Teknolojileri ve Kullanılan Talaşlı İmalat Yöntemleri Üzerine Yapılan Çalışmaların Değerlendirilmesi[#708049]-1081223.pdf,Eklemeli İmalat Teknolojileri ve Kullanılan Talaşlı İmalat Yöntemleri Üzerine Yapılan Çalışmaların Değerlendirilmesi[#708049]-1081223.pdf,.pdf,440610,c9c1dda4658c24de6b7ba73c1a06d1be96fda2a8412c789ce31b3a459d02f7d1,2026-07-11T16:54:32+00:00,False,
Machinery_Article/EKLEMELİ İMALAT İLE İMAL EDİLMİŞ METAL PARÇALARIN YÜZEY BİTİRME İŞLEMLERİ[#599159]-1154312.pdf,EKLEMELİ İMALAT İLE İMAL EDİLMİŞ METAL PARÇALARIN YÜZEY BİTİRME İŞLEMLERİ[#599159]-1154312.pdf,.pdf,722936,7c67229bfdc481813d5de14a8d37819b4a628bf5f37bd1c3c210d2f9112fdb63,2026-07-11T16:55:29+00:00,False,
Machinery_Article/Endodontide Blue-wire ve Gold-wire Teknolojisi ile Üretilen Yeni Nesil Nikel Titanyum Eğeler[#1051146]-2166952.pdf,Endodontide Blue-wire ve Gold-wire Teknolojisi ile Üretilen Yeni Nesil Nikel Titanyum Eğeler[#1051146]-2166952.pdf,.pdf,323495,72f58866a2c01165d2b3523674e5400c2b813413eb47f0ac5872ce6828d7e74b,2026-07-12T16:59:07+00:00,False,
Machinery_Article/Estimation-of-wear-behaviour-for-structures-of-ultrasonic-welding-so_2025_We.pdf,Estimation-of-wear-behaviour-for-structures-of-ultrasonic-welding-so_2025_We.pdf,.pdf,8212166,e3fbdb77f085c174a038722d76f9bff7c75cd29e2774fc740800582eb3ab8e11,2026-07-25T06:39:02+00:00,False,
Machinery_Article/Evaluating-the-effect-of-particle-roundness-on-three-body-wear-betwe_2025_We.pdf,Evaluating-the-effect-of-particle-roundness-on-three-body-wear-betwe_2025_We.pdf,.pdf,1948311,f38a40263da10010c4d1f5e1f9ec9762e3646b01a0ae70025af4a892a6c83e96,2026-07-25T06:38:56+00:00,False,
Machinery_Article/Experimental Investigation and Optimization of Hybrid Turning of Ti6Al7Nb Alloy Under Nanofluid Based MQL by TOPSIS Method[#1366597]-3434575.pdf,Experimental Investigation and Optimization of Hybrid Turning of Ti6Al7Nb Alloy Under Nanofluid Based MQL by TOPSIS Method[#1366597]-3434575.pdf,.pdf,965845,6c3b748394e05645c3e10e13ac3036c78674d35e0c3a2ac25fa18acff8042540,2026-07-12T17:13:54+00:00,False,
Machinery_Article/Experimental-evaluation-of-novel-alloy-powders-for-extending-service_2025_We.pdf,Experimental-evaluation-of-novel-alloy-powders-for-extending-service_2025_We.pdf,.pdf,9319591,c57eb9a0274d3b044bd580c92fa855acac859f344de10e0358b094522d9e474d,2026-07-25T06:39:08+00:00,False,
Machinery_Article/Experimental-study-of-the-tribological-performance-of-a-solid-lubric_2025_We.pdf,Experimental-study-of-the-tribological-performance-of-a-solid-lubric_2025_We.pdf,.pdf,13894071,95d1bac82183707a9ab608234e51d4f3cd52c5bdfb3ae3edc7dbf484428b7a75,2026-07-25T06:39:20+00:00,False,
"Machinery_Article/FARKLI SERTLİKLERDEKİ X210CR12 SOĞUK İŞ TAKIM ÇELİĞİNİN PARMAK FREZELEME  İŞLEMİNDE, KAPLAMALI SİNTERLENMİŞ KARBÜR VE KAPLAMALI SERMET KESİCİ  TAKIMLARIN PERFORMANSLARININ KARŞILAŞTIRILMASI[#248443]-21.pdf","FARKLI SERTLİKLERDEKİ X210CR12 SOĞUK İŞ TAKIM ÇELİĞİNİN PARMAK FREZELEME  İŞLEMİNDE, KAPLAMALI SİNTERLENMİŞ KARBÜR VE KAPLAMALI SERMET KESİCİ  TAKIMLARIN PERFORMANSLARININ KARŞILAŞTIRILMASI[#248443]-21.pdf",.pdf,798705,93913ce5434cfd134d681a52eda84d25d956ac2ba51bd06f1ddeb555ec5d3305,2026-07-11T18:08:45+00:00,False,
Machinery_Article/Farklı kesme parametreleriyle işlenmiş 316LVM paslanmaz çelik malzemesinin talaşlı imalat-yüzey bütünlüğü-aşınma direnci arasındaki ilişkinin incelenmesi[#984901]-1933602.pdf,Farklı kesme parametreleriyle işlenmiş 316LVM paslanmaz çelik malzemesinin talaşlı imalat-yüzey bütünlüğü-aşınma direnci arasındaki ilişkinin incelenmesi[#984901]-1933602.pdf,.pdf,1347487,d527420a3507336c128c3912b4caf0ad46418bcbc5e013a845bddd8052020f86,2026-07-11T17:09:08+00:00,False,
Machinery_Article/FDM ile Üretilen PET-G Malzemenin Üretim Sıcaklığı ve Hızının Boyutsal Doğruluğa Etkisi[#622734]-859226.pdf,FDM ile Üretilen PET-G Malzemenin Üretim Sıcaklığı ve Hızının Boyutsal Doğruluğa Etkisi[#622734]-859226.pdf,.pdf,855096,f24cafe3bc98f424a39acce2828827d18f1ae38ee246adc74f5163b50f9a5a89,2026-07-11T19:17:54+00:00,False,
Machinery_Article/Ferritik paslanmaz çeliğin nano MoS2 parçacık takviyeli kesme sıvısı kullanılarak  MQL yöntemi ile frezelenmesinde yüzey pürüzlülüğünün incelenmesi[#312848]-302878.pdf,Ferritik paslanmaz çeliğin nano MoS2 parçacık takviyeli kesme sıvısı kullanılarak  MQL yöntemi ile frezelenmesinde yüzey pürüzlülüğünün incelenmesi[#312848]-302878.pdf,.pdf,573596,9d4bff8688b903d8e8c2b609fb436bbf8dc3f06e13f457b231db66cb62eea569,2026-07-11T17:24:10+00:00,False,
Machinery_Article/FREZELEME İŞLEMİNDE MOTOR GÜCÜNÜN VERİMLİ KULLANIMINA ESNEK BİR YAKLAŞIM[#218839]-191396.pdf,FREZELEME İŞLEMİNDE MOTOR GÜCÜNÜN VERİMLİ KULLANIMINA ESNEK BİR YAKLAŞIM[#218839]-191396.pdf,.pdf,178695,301a507f9e747bf0264688ec42342b767f30cb8d28cc096d0c2be64db5a279fc,2026-07-12T18:09:11+00:00,False,
Machinery_Article/geleneksel_kitap_ierik.pdf,geleneksel_kitap_ierik.pdf,.pdf,1393880,ea10f7ae5f3c99a5978d01a04ccc6d50998881224da1884cc83d1cb5be30c8d0,2026-07-24T14:39:39+00:00,False,
Machinery_Article/GENETİK PROGRAMLAMA İLE İMALAT İÇİN YÜZEY PÜRÜZLÜLÜK MODELİ GELİŞTİRİLMESİ[#88856]-76069 (1).doc,GENETİK PROGRAMLAMA İLE İMALAT İÇİN YÜZEY PÜRÜZLÜLÜK MODELİ GELİŞTİRİLMESİ[#88856]-76069 (1).doc,.doc,600576,0a9858df4b0234f32e32020864ad7e62ec976ff63f3623df84a21c86cb6f2164,2026-07-11T18:15:10+00:00,True,
Machinery_Article/GEÇMİŞTEN GÜNÜMÜZE TAKIM TEZGAHI TEKNOLOJİLERİNDEKİ GELİŞMELERİN GENİŞ BİR PERSPEKTİFLE İNCELENMESİ[#1592292]-4398264.pdf,GEÇMİŞTEN GÜNÜMÜZE TAKIM TEZGAHI TEKNOLOJİLERİNDEKİ GELİŞMELERİN GENİŞ BİR PERSPEKTİFLE İNCELENMESİ[#1592292]-4398264.pdf,.pdf,2660237,0410f5bfeba22207f6b333c1b1986a4592ce3ec2af28e2976f84ab34bb3b3159,2026-07-11T17:08:37+00:00,False,
"Machinery_Article/HADDELEME (GALETAJ) İLE 5083 Al-Mg MALZEME YÜZEYİNİN İŞLENMESİ, HADDELEME PARAMETRELERİNİN YÜZEY PÜRÜZLÜLÜĞÜ VE YÜZEY SERTLİĞİNE ETKİLERİNİN İNCELENMESİ[#98305]-83838.pdf","HADDELEME (GALETAJ) İLE 5083 Al-Mg MALZEME YÜZEYİNİN İŞLENMESİ, HADDELEME PARAMETRELERİNİN YÜZEY PÜRÜZLÜLÜĞÜ VE YÜZEY SERTLİĞİNE ETKİLERİNİN İNCELENMESİ[#98305]-83838.pdf",.pdf,738790,c723858f6a12d6ad68a5b05e5f7b0e8f93a91fcefd4597c2e76a6766ba61c156,2026-07-11T18:05:03+00:00,False,
"Machinery_Article/Haddeleme işleminin silindirik parçalarda uygulaması, deney sonuçlarının yapay sinir ağları ile modellenmesi[#312818]-302849.pdf","Haddeleme işleminin silindirik parçalarda uygulaması, deney sonuçlarının yapay sinir ağları ile modellenmesi[#312818]-302849.pdf",.pdf,769244,dbb387c203f777cdccc3033c98346cff6116180c547101d734403cf9b613cff2,2026-07-11T17:51:29+00:00,False,
Machinery_Article/Hard turning of high-carbon high chromium tool steel using CBN tools under different lubricating-cooling conditions[#516005]-631545.docx,Hard turning of high-carbon high chromium tool steel using CBN tools under different lubricating-cooling conditions[#516005]-631545.docx,.docx,1449326,79310533591562f29c0cda1123c190422eaa6e631a114b2ff4a2a4282dbdb76c,2026-07-12T16:49:02+00:00,False,
Machinery_Article/Hastelloy X Süperalaşımının Frezelenmesinde Farklı Parçacık Boyutlu Al2O3 Esaslı Nanoakışkanların İşleme Performansı Üzerindeki Etkileri[#1588023]-4378669.pdf,Hastelloy X Süperalaşımının Frezelenmesinde Farklı Parçacık Boyutlu Al2O3 Esaslı Nanoakışkanların İşleme Performansı Üzerindeki Etkileri[#1588023]-4378669.pdf,.pdf,1175418,a98e0c2fd7d81ee2d5ff96b4646f6f5d1f2102b55f364230421c00a77cfd51ff,2026-07-11T18:59:10+00:00,False,
Machinery_Article/HIZLI PROTOTİPLEME TEKNOLOJİLERİ VE UYGULAMA ALANLARI[#404617]-439427.pdf,HIZLI PROTOTİPLEME TEKNOLOJİLERİ VE UYGULAMA ALANLARI[#404617]-439427.pdf,.pdf,3758653,784cc8d8a737e2a1731d0a184f9a5a8694c01afdf61dae34e2fbd8286bc845c7,2026-07-11T17:05:23+00:00,False,
Machinery_Article/HİBRİT İMALAT_ EKLEMELİ İMALAT İLE TALAŞLI İMALAT YÖNTEMLERİNİN BİRLİKTE KULLANILABİLİRLİĞİNİN İNCELENMESİ[#466869]-613415.pdf,HİBRİT İMALAT_ EKLEMELİ İMALAT İLE TALAŞLI İMALAT YÖNTEMLERİNİN BİRLİKTE KULLANILABİLİRLİĞİNİN İNCELENMESİ[#466869]-613415.pdf,.pdf,273603,9b48f3d14e045887dc37fe8ef1836354938deb053ed2cc49327471d5f910d1cc,2026-07-11T16:53:06+00:00,False,
Machinery_Article/Hot ultrasonic assisted machining modelling of Ti6Al4V in terms of power consumption[#1062255]-2209657.pdf,Hot ultrasonic assisted machining modelling of Ti6Al4V in terms of power consumption[#1062255]-2209657.pdf,.pdf,817511,076dec16fbf90c23777bcec5af499c2421886f61352cf49686c879ebff11b36f,2026-07-12T17:12:03+00:00,False,
